페이지,상품명,상품설명,정가,할인가,할인율,배송유형,리뷰수,이미지URL,상품링크
12,"[2개이상 구매 시, 15% 할인][하코야] 살얼음 동동 냉메밀 소바 2인분",가쓰오부시의 진한 감칠맛,"9,900","8,415",15%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637921430646l0.jpg?v=0531,https://www.kurly.com/goods/5072940
12,[샐러드판다] 판다의 부라타치즈 샐러드,부라타 치즈를 곁들인 샐러드!,정가 없음,"7,900",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/0ff922d7-5485-45e7-8395-c92daf86140a.jpg,https://www.kurly.com/goods/5072943
12,[전주 베테랑] 김치만두,전주 유명 맛집의 인기 메뉴,"5,980","5,083",15%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5072984
12,[켈로그] 담백한 현미 후레이크 550g,통곡물로 완성한 고소함,"9,980","8,980",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5073012
12,[켈로그] 후루트링 시리얼 530g,상큼하게 즐기는 알록달록 시리얼,"9,180","7,980",13%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5073013
12,[켈로그] 프로틴 그래놀라 쉐이크 2종,든든하게 채우는 곡물 쉐이커,"3,250","2,850",12%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5073029
12,[쉐프스토리] 분모자 로제 떡볶이 (밀키트),손쉽게 조리하는 로제 떡볶이,정가 없음,"6,900",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5073867
12,[아임제주] 제주 메밀국수,제주 메밀의 구수함이 담긴 면 요리,"8,500","6,900",18%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5070189
12,[해주냉면] 불비빔냉면,눈물 쏙 빼는 화끈한 매운맛,"12,900","10,965",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5074119
12,[애슐리] 치즈 포테이토 딥디쉬 피자,세 가지 치즈와 풍성한 토핑,"8,900","7,565",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5074177
12,[하린이네주꾸미] 왕주꾸미 볶음 700g (냉동),넉넉하게 즐기는 매콤 주꾸미,"19,500","18,130",7%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5069139
12,[2개 이상 구매 시 8925원][산메촌] 메밀 비빔막국수(2인분),매콤하게 즐기는 한 그릇,"10,500","8,925",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5070638
12,[마이비밀] 홈슐랭 식단관리 도시락 5종,가볍게 즐기는 별미 요리 한 끼,정가 없음,"5,100",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5076600
12,[차알] 계란볶음밥 (2인분),불맛 가득 고소한 중식 계란볶음밥,"4,900","3,670",25%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5077381
12,[제천식빨간오뎅] 빨간오뎅 세트,집에서 만나는 제천의 명물,정가 없음,"7,200",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5077447
12,"[2개 이상 구매 시 10,158원][산메촌] 메밀 물막국수(2인분)",메밀 고유의 맛을 살리는 막국수 맛집,"11,950","10,157",15%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5070637
12,[오뚜기] 오뚜기밥 잡곡 3종,국산 잡곡으로 지은 즉석밥,"5,490","4,390",20%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5077724
12,[창화당] 쫄비빔만두,매콤달콤한 쫄면과 납작만두의 콜라보,"9,900","8,900",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5079342
12,[2개 이상구매시 특가할인][전주 베테랑] 메밀 소바 (2인분),맛집의 노하우로 완성한 감칠맛,"9,800","8,330",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5079472
12,[풀무원] 쏙떡쏙떡,탱글한 소세지를 품은 떡,"11,980","9,980",16%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5079508
12,[청담동 피양옥] 평양냉면,이북 음식이 담백한 맛 그대로,정가 없음,"15,900",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5079510
12,[청담동 피양옥] 이북식 만두,슴슴한 맛이 매력적인 만두,정가 없음,"9,600",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5079511
12,[햇반] 백미밥 210g X 36입 (박스),넉넉하게 두고 즐기는 대용량 구성,"40,000","36,000",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082139
12,[햇반] 솥반 9종,건강하게 지은 밥 한 그릇,"4,480","3,480",22%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082168
12,[비비고] 왕교자 만두 대용량 1.05kg,넉넉하게 누리는 만두의 정석,"10,980","9,980",9%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082274
12,[비비고] 김치 왕교자 만두 대용량 1.05kg,넉넉하게 즐기는 매콤한 왕교자,"12,480","10,980",12%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082275
12,[콜린스 다이닝] 문어 보리 샐러드,든든하게 즐기는 이색 샐러드,"8,900","8,010",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082820
12,[콜린스 다이닝] 칠리 보리 부리또 샐러드,매콤한 풍미가 매력적인,정가 없음,"7,200",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5082821
12,[킨더가든] 우리아이 채소달걀찜,더욱 부드러운 식감,정가 없음,"3,900",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5077489
12,[쉐푸드] 찍어먹는 땡초 꼬마김밥,땡초와 마요네즈의 완벽 조화,정가 없음,"4,890",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5089799
12,[샐러드판다] 판다의 유러피안 샐러드 믹스 3종 (택1),내 마음대로 조합하는 재미,"4,900","4,410",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5090100
12,[콜린스 다이닝] 구운 채소 샐러드,다채로운 식감과 색감,정가 없음,"8,400",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5093551
12,[콜린스 다이닝] 문어감자 샐러드,쫄깃하면서도 부드러운,"10,500","9,450",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5093944
12,[풀무원] 식물성 지구식단 크리스피 두부스틱,고소한 두부의 색다른 변신,정가 없음,"7,980",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5093985
12,[오뚜기] 오뚜기밥 작은밥 (150gX3),부담 없이 즐기는 한 끼,"3,780","3,400",10%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5095009
12,[오뚜기] 오뚜기밥 큰밥 (300gX4),아쉬움 없이 즐기는 든든함,"7,380","6,640",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/272bd88f-bd60-4d74-bd5f-8ac3b686dae2.jpg,https://www.kurly.com/goods/5095010
12,[세끼판다] 샐러드판다의 삼시세끼 샐러드 8종 (리뉴얼),"색다른 토핑, 즐거운 한 끼",정가 없음,"5,200",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3ace6911-5468-4a1c-8ebe-7194b915a09d.jpg,https://www.kurly.com/goods/5095233
12,[아임웰] 곤약잡곡 부드러운 닭가슴살 간장 계란밥 (4개입),가볍게 챙기는 고소한 별미,"11,900","10,400",12%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/163513862853l0.jpg,https://www.kurly.com/goods/5095888
12,[고메공방] 대구식 납작만두 300g (15g x 20입),"최소 구매 수량 2개 (8,800원)","4,900","4,400",10%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637301571627l0.jpg,https://www.kurly.com/goods/5097384
12,[외할머니댁] 차돌된장밥,밥알 속 배어든 진한 감칠맛,"5,900","5,015",15%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1635223877803l0.jpg,https://www.kurly.com/goods/5094291
12,[풀무원] 모짜렐라 치즈볼 360g,단짝 매력의 고소한 치즈볼,정가 없음,"7,980",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ce75b7c7-b260-4afb-a9fb-32c582f8841c.jpg,https://www.kurly.com/goods/5098996
12,[풀무원] 동물복지 치킨 너겟 오리지널,담백함을 오롯이 살린 너겟,정가 없음,"8,980",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/e7a4f936-fcc0-4fd1-8034-c6e6ca97eddd.jpg,https://www.kurly.com/goods/5098999
12,[LITTLENECK] 리틀넥 가리비 바질 크림 리조또,산뜻하면서도 고소한 맛과 향,"14,300","12,870",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/49e3e181-b5f8-4d5c-a9b8-7be77064b386.jpg,https://www.kurly.com/goods/5099159
12,[WOKTIONARY] 웍셔너리 뱡뱡멘,간결하면서도 다채로운 매력,"5,900","5,015",15%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/2e7217cb-698d-4f4a-8f54-1dc66de78cb7.jpg,https://www.kurly.com/goods/5099161
12,[마켓오네이처] 오! 그래놀라 단백질 2종 (택1),달콤고소하게 즐기는 단백질,"5,980","5,570",6%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/8c90de4d-e0f4-400e-8a2c-4d7bd1043abc.jpg,https://www.kurly.com/goods/5099227
12,[햇반] 백미밥 210g*24입,넉넉히 두고 맛보는 국산 쌀밥,"28,900","24,900",13%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/1cbadf0d-b7c6-44ed-bd81-7dc4ba270b58.jpeg,https://www.kurly.com/goods/5099455
12,[고메] 빅크리스피 핫도그 520g(130gX4개입),큼지막한 점보 핫도그,"9,980","8,980",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/39bb3893-0013-4ffc-9e0c-f23213fe3a82.jpg,https://www.kurly.com/goods/5100656
12,[고메] 포테이토치즈 핫도그 400g(100gX4개입),다채로운 맛과 식감이 매력적인,"9,980","8,980",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/71482413-d496-4108-a59a-39e8db8e9681.jpg,https://www.kurly.com/goods/5100657
12,[고메] 치즈크리스피 핫도그 340g(85gX4개입),고소하고 쫄깃한 치즈 가득,"8,480","6,980",17%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b54e8a60-1d97-43bd-9866-79233cc1b5da.jpg,https://www.kurly.com/goods/5101000
12,[풀무원] 얄피꽉찬 생 물만두 X 3입,신선한 고기와 채소 가득,정가 없음,"10,480",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/5d24afb4-4911-4966-b50a-4bf64aece143.jpg,https://www.kurly.com/goods/5103621
12,[진실된손맛] 한우사골 양지곰탕,뽀얀 국물 속 풍성한 양지,"6,900","6,000",13%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1637893373379l0.jpg,https://www.kurly.com/goods/5097092
12,[진실된손맛] 우렁이 옛날 된장찌개,"최소 구매 수량 2개 (10,000원)",정가 없음,"5,000",할인율 없음,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/163789350116l0.jpg,https://www.kurly.com/goods/5097093
12,[진실된손맛] 소고기 샤브탕,그대로 데워 완성하는 샤브샤브,"7,900","7,110",10%,샛별배송,"9,999+",https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1653039694391l0.jpeg,https://www.kurly.com/goods/5097094
12,[백설] 동그랑땡 750g,도톰하게 빚어낸 동그랑땡,"7,980","6,980",12%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/31eff839-783b-4546-9c04-027b0b132460.jpg,https://www.kurly.com/goods/5104017
12,[백설] 너비아니 560g,간편하게 즐기는 고기 반찬,"9,980","9,180",8%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/163947178124l0.jpg,https://www.kurly.com/goods/5104019
12,[비비고] 언양식바싹불고기 460g,식감 좋은 고기 반찬,"9,980","8,980",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/6fa3a942-3da0-4283-b98a-a7c8391067e6.jpg,https://www.kurly.com/goods/5104020
12,[비비고] 도톰해물완자 510g,입안 가득 탱글한 식감,"8,480","7,480",11%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/08aa7e9f-ad8e-44c2-8418-8c14a52221b6.jpg,https://www.kurly.com/goods/5104022
12,[고온어다이어트] 시즌4 도시락 3종,식단 조절의 지루함을 달래줄,정가 없음,"5,400",할인율 없음,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/674e0631-68d6-4a20-af8e-c1fc98e9981d.jpg,https://www.kurly.com/goods/5104101
12,[올마레] 눈꽃치즈 춘천 닭갈비 떡볶이,눈꽃치즈를 솔솔 얹어 먹는,정가 없음,"14,500",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/79af26e5-312b-4198-a113-48164c5003e7.jpeg,https://www.kurly.com/goods/5105537
12,[마이셰프] 월남쌈,신선하게 즐기는 간편 밀키트,"15,900","13,515",15%,샛별배송,578,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4fbb83c1-9599-48f8-8142-35f59e15585f.jpg,https://www.kurly.com/goods/5100766
12,[저스트그린] 루꼴라 잠봉 샐러드,짭짤 고소한 잠봉햄 토핑,"7,800","7,020",10%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1647826817404l0.jpg,https://www.kurly.com/goods/5109739
12,[오뚜기] 옛날 구수한 누룽지 60g * 5개입,캠핑에서 즐기기 딱인 누룽지,"5,580","5,030",9%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1641365202636l0.jpg,https://www.kurly.com/goods/5110300
12,[비비고] 깻잎고기만두 400gX2개입,향긋한 매력을 더한 고기만두,"9,980","8,980",10%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1642992960667l0.jpg,https://www.kurly.com/goods/5113095
12,[쿠즈락] 휴게소 원조 소떡소떡,온 가족이 함께 즐기는 꼬치 간식,정가 없음,"7,000",할인율 없음,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1648536752741l0.jpg,https://www.kurly.com/goods/5113115
12,[오쿡] 컵도시락 골라담기 4종,"최소구매수량 2개 (9,600원)",정가 없음,"4,800",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3db4e8f6-78e9-4e2e-b706-7858ce345d6c.jpg,https://www.kurly.com/goods/5114651
12,[하인즈] 엑스트라 크리스피 프라이 737g,얇게 썰어 바삭한 감자튀김,"8,980","7,180",20%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/164602981848l0.jpg,https://www.kurly.com/goods/5114890
12,[하인즈] 미니 테이터 토트 (감자볼) 793g,콕 찍어 먹는 한입 크기 감자볼,"9,180","7,800",15%,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1646033699912l0.jpg,https://www.kurly.com/goods/5114891
12,[하인즈] 골든 프렌치 프라이 907g,도톰하여 부드러운 감자튀김,정가 없음,"9,180",할인율 없음,샛별배송,999+,https://img-cf.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/shop/data/goods/1648203167842l0.jpg,https://www.kurly.com/goods/5114892
12,[로컬플랜] 부산식 물떡&어묵꼬치,부산의 별미 분식,"6,500","5,200",20%,샛별배송,"9,999+",https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/65fa2c44-3198-4adb-b4b9-76ce02e6964a.jpeg,https://www.kurly.com/goods/5116449
